,Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Marketing_Airline_Network,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginStateName,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestStateName,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
9409,2025,1,1,14,2,1/14/2025,AA,2947,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,12892,1289208,32575,LAX,"Los Angeles, CA",California,1505,1503.0,-2.0,0.0,0.0,-1.0,1500-1559,13.0,1516.0,1710.0,5.0,1736,1715.0,-21.0,0.0,0.0,-2.0,1700-1759,0,,0,,,,,
9410,2025,1,1,15,3,1/15/2025,AA,2947,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,12892,1289208,32575,LAX,"Los Angeles, CA",California,1505,1503.0,-2.0,0.0,0.0,-1.0,1500-1559,22.0,1525.0,1659.0,8.0,1736,1707.0,-29.0,0.0,0.0,-2.0,1700-1759,0,,0,,,,,
9411,2025,1,1,16,4,1/16/2025,AA,2947,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,12892,1289208,32575,LAX,"Los Angeles, CA",California,1505,1505.0,0.0,0.0,0.0,0.0,1500-1559,26.0,1531.0,1713.0,14.0,1736,1727.0,-9.0,0.0,0.0,-1.0,1700-1759,0,,0,,,,,
9412,2025,1,1,17,5,1/17/2025,AA,2947,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,12892,1289208,32575,LAX,"Los Angeles, CA",California,1505,1504.0,-1.0,0.0,0.0,-1.0,1500-1559,15.0,1519.0,1649.0,11.0,1736,1700.0,-36.0,0.0,0.0,-2.0,1700-1759,0,,0,,,,,
9413,2025,1,1,18,6,1/18/2025,AA,2947,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,12892,1289208,32575,LAX,"Los Angeles, CA",California,1505,1508.0,3.0,3.0,0.0,0.0,1500-1559,11.0,1519.0,1715.0,7.0,1736,1722.0,-14.0,0.0,0.0,-1.0,1700-1759,0,,0,,,,,
9414,2025,1,1,19,7,1/19/2025,AA,2947,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,12892,1289208,32575,LAX,"Los Angeles, CA",California,1505,1542.0,37.0,37.0,1.0,2.0,1500-1559,18.0,1600.0,1803.0,6.0,1736,1809.0,33.0,33.0,1.0,2.0,1700-1759,0,,0,33.0,0.0,0.0,0.0,0.0
9415,2025,1,1,20,1,1/20/2025,AA,2947,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,12892,1289208,32575,LAX,"Los Angeles, CA",California,1505,1500.0,-5.0,0.0,0.0,-1.0,1500-1559,11.0,1511.0,1704.0,13.0,1736,1717.0,-19.0,0.0,0.0,-2.0,1700-1759,0,,0,,,,,
9416,2025,1,1,21,2,1/21/2025,AA,2947,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,12892,1289208,32575,LAX,"Los Angeles, CA",California,1505,1503.0,-2.0,0.0,0.0,-1.0,1500-1559,13.0,1516.0,1712.0,11.0,1736,1723.0,-13.0,0.0,0.0,-1.0,1700-1759,0,,0,,,,,
9417,2025,1,1,22,3,1/22/2025,AA,2947,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,12892,1289208,32575,LAX,"Los Angeles, CA",California,1505,1511.0,6.0,6.0,0.0,0.0,1500-1559,16.0,1527.0,1718.0,10.0,1736,1728.0,-8.0,0.0,0.0,-1.0,1700-1759,0,,0,,,,,
9418,2025,1,1,23,4,1/23/2025,AA,2947,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,12892,1289208,32575,LAX,"Los Angeles, CA",California,1505,1505.0,0.0,0.0,0.0,0.0,1500-1559,11.0,1516.0,1658.0,7.0,1736,1705.0,-31.0,0.0,0.0,-2.0,1700-1759,0,,0,,,,,
9419,2025,1,1,24,5,1/24/2025,AA,2947,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,12892,1289208,32575,LAX,"Los Angeles, CA",California,1505,1521.0,16.0,16.0,1.0,1.0,1500-1559,35.0,1556.0,1743.0,6.0,1736,1749.0,13.0,13.0,0.0,0.0,1700-1759,0,,0,,,,,
9420,2025,1,1,25,6,1/25/2025,AA,2947,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,12892,1289208,32575,LAX,"Los Angeles, CA",California,1505,1504.0,-1.0,0.0,0.0,-1.0,1500-1559,10.0,1514.0,1722.0,6.0,1736,1728.0,-8.0,0.0,0.0,-1.0,1700-1759,0,,0,,,,,
9421,2025,1,1,26,7,1/26/2025,AA,2947,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,12892,1289208,32575,LAX,"Los Angeles, CA",California,1505,1509.0,4.0,4.0,0.0,0.0,1500-1559,18.0,1527.0,1745.0,6.0,1736,1751.0,15.0,15.0,1.0,1.0,1700-1759,0,,0,4.0,0.0,11.0,0.0,0.0
9422,2025,1,1,27,1,1/27/2025,AA,2947,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,12892,1289208,32575,LAX,"Los Angeles, CA",California,1505,1503.0,-2.0,0.0,0.0,-1.0,1500-1559,19.0,1522.0,1724.0,4.0,1736,1728.0,-8.0,0.0,0.0,-1.0,1700-1759,0,,0,,,,,
9423,2025,1,1,28,2,1/28/2025,AA,2947,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,12892,1289208,32575,LAX,"Los Angeles, CA",California,1505,1503.0,-2.0,0.0,0.0,-1.0,1500-1559,13.0,1516.0,1709.0,14.0,1736,1723.0,-13.0,0.0,0.0,-1.0,1700-1759,0,,0,,,,,
9424,2025,1,1,29,3,1/29/2025,AA,2947,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,12892,1289208,32575,LAX,"Los Angeles, CA",California,1505,1500.0,-5.0,0.0,0.0,-1.0,1500-1559,27.0,1527.0,1656.0,7.0,1736,1703.0,-33.0,0.0,0.0,-2.0,1700-1759,0,,0,,,,,
9425,2025,1,1,30,4,1/30/2025,AA,2947,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,12892,1289208,32575,LAX,"Los Angeles, CA",California,1505,1507.0,2.0,2.0,0.0,0.0,1500-1559,22.0,1529.0,1708.0,8.0,1736,1716.0,-20.0,0.0,0.0,-2.0,1700-1759,0,,0,,,,,
9426,2025,1,1,31,5,1/31/2025,AA,2947,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,12892,1289208,32575,LAX,"Los Angeles, CA",California,1505,1503.0,-2.0,0.0,0.0,-1.0,1500-1559,15.0,1518.0,1658.0,10.0,1736,1708.0,-28.0,0.0,0.0,-2.0,1700-1759,0,,0,,,,,
9737,2025,1,1,1,3,1/1/2025,AA,3057,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,12892,1289208,32575,LAX,"Los Angeles, CA",California,906,904.0,-2.0,0.0,0.0,-1.0,0900-0959,22.0,926.0,1131.0,12.0,1131,1143.0,12.0,12.0,0.0,0.0,1100-1159,0,,0,,,,,
9738,2025,1,1,2,4,1/2/2025,AA,3057,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,12892,1289208,32575,LAX,"Los Angeles, CA",California,906,904.0,-2.0,0.0,0.0,-1.0,0900-0959,13.0,917.0,1113.0,5.0,1131,1118.0,-13.0,0.0,0.0,-1.0,1100-1159,0,,0,,,,,
9739,2025,1,1,3,5,1/3/2025,AA,3057,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,12892,1289208,32575,LAX,"Los Angeles, CA",California,906,905.0,-1.0,0.0,0.0,-1.0,0900-0959,14.0,919.0,1107.0,5.0,1131,1112.0,-19.0,0.0,0.0,-2.0,1100-1159,0,,0,,,,,
9740,2025,1,1,4,6,1/4/2025,AA,3057,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,12892,1289208,32575,LAX,"Los Angeles, CA",California,855,852.0,-3.0,0.0,0.0,-1.0,0800-0859,16.0,908.0,1105.0,10.0,1121,1115.0,-6.0,0.0,0.0,-1.0,1100-1159,0,,0,,,,,
9741,2025,1,1,5,7,1/5/2025,AA,3057,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,12892,1289208,32575,LAX,"Los Angeles, CA",California,906,902.0,-4.0,0.0,0.0,-1.0,0900-0959,17.0,919.0,1100.0,9.0,1131,1109.0,-22.0,0.0,0.0,-2.0,1100-1159,0,,0,,,,,
9742,2025,1,1,6,1,1/6/2025,AA,3057,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,12892,1289208,32575,LAX,"Los Angeles, CA",California,906,1246.0,220.0,220.0,1.0,12.0,0900-0959,16.0,1302.0,1455.0,9.0,1131,1504.0,213.0,213.0,1.0,12.0,1100-1159,0,,0,92.0,0.0,0.0,0.0,121.0
9882,2025,1,1,1,3,1/1/2025,AA,3108,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",Texas,1538,1535.0,-3.0,0.0,0.0,-1.0,1500-1559,11.0,1546.0,1722.0,14.0,1735,1736.0,1.0,1.0,0.0,0.0,1700-1759,0,,0,,,,,
9883,2025,1,1,2,4,1/2/2025,AA,3108,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",Texas,1538,1534.0,-4.0,0.0,0.0,-1.0,1500-1559,14.0,1548.0,1722.0,12.0,1735,1734.0,-1.0,0.0,0.0,-1.0,1700-1759,0,,0,,,,,
9884,2025,1,1,3,5,1/3/2025,AA,3108,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",Texas,1538,1539.0,1.0,1.0,0.0,0.0,1500-1559,13.0,1552.0,1718.0,11.0,1735,1729.0,-6.0,0.0,0.0,-1.0,1700-1759,0,,0,,,,,
9885,2025,1,1,4,6,1/4/2025,AA,3108,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",Texas,1538,1534.0,-4.0,0.0,0.0,-1.0,1500-1559,11.0,1545.0,1710.0,13.0,1735,1723.0,-12.0,0.0,0.0,-1.0,1700-1759,0,,0,,,,,
9886,2025,1,1,5,7,1/5/2025,AA,3108,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",Texas,1538,1635.0,57.0,57.0,1.0,3.0,1500-1559,50.0,1725.0,1944.0,37.0,1735,2021.0,166.0,166.0,1.0,11.0,1700-1759,0,,0,0.0,0.0,166.0,0.0,0.0
9887,2025,1,1,6,1,1/6/2025,AA,3108,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",Texas,1538,1634.0,56.0,56.0,1.0,3.0,1500-1559,13.0,1647.0,1818.0,13.0,1735,1831.0,56.0,56.0,1.0,3.0,1700-1759,0,,0,8.0,0.0,0.0,0.0,48.0
9938,2025,1,1,1,3,1/1/2025,AA,1052,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1304,1257.0,-7.0,0.0,0.0,-1.0,1300-1359,16.0,1313.0,1346.0,8.0,1412,1354.0,-18.0,0.0,0.0,-2.0,1400-1459,0,,0,,,,,
9939,2025,1,1,2,4,1/2/2025,AA,1052,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1304,1258.0,-6.0,0.0,0.0,-1.0,1300-1359,20.0,1318.0,1352.0,9.0,1412,1401.0,-11.0,0.0,0.0,-1.0,1400-1459,0,,0,,,,,
9940,2025,1,1,3,5,1/3/2025,AA,1052,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1304,1308.0,4.0,4.0,0.0,0.0,1300-1359,14.0,1322.0,1403.0,14.0,1412,1417.0,5.0,5.0,0.0,0.0,1400-1459,0,,0,,,,,
9941,2025,1,1,4,6,1/4/2025,AA,1052,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1304,1303.0,-1.0,0.0,0.0,-1.0,1300-1359,14.0,1317.0,1356.0,7.0,1412,1403.0,-9.0,0.0,0.0,-1.0,1400-1459,0,,0,,,,,
9942,2025,1,1,5,7,1/5/2025,AA,1052,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1304,1259.0,-5.0,0.0,0.0,-1.0,1300-1359,23.0,1322.0,1359.0,20.0,1412,1419.0,7.0,7.0,0.0,0.0,1400-1459,0,,0,,,,,
9943,2025,1,1,6,1,1/6/2025,AA,1052,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1304,1343.0,39.0,39.0,1.0,2.0,1300-1359,15.0,1358.0,1435.0,10.0,1412,1445.0,33.0,33.0,1.0,2.0,1400-1459,0,,0,0.0,0.0,33.0,0.0,0.0
9944,2025,1,1,7,2,1/7/2025,AA,1052,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1305,1300.0,-5.0,0.0,0.0,-1.0,1300-1359,21.0,1321.0,1350.0,10.0,1415,1400.0,-15.0,0.0,0.0,-1.0,1400-1459,0,,0,,,,,
9945,2025,1,1,8,3,1/8/2025,AA,1052,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1305,1259.0,-6.0,0.0,0.0,-1.0,1300-1359,17.0,1316.0,1355.0,9.0,1415,1404.0,-11.0,0.0,0.0,-1.0,1400-1459,0,,0,,,,,
9946,2025,1,1,9,4,1/9/2025,AA,1052,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1305,1317.0,12.0,12.0,0.0,0.0,1300-1359,24.0,1341.0,1419.0,9.0,1415,1428.0,13.0,13.0,0.0,0.0,1400-1459,0,,0,,,,,
9947,2025,1,1,10,5,1/10/2025,AA,1052,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1305,1300.0,-5.0,0.0,0.0,-1.0,1300-1359,13.0,1313.0,1346.0,12.0,1415,1358.0,-17.0,0.0,0.0,-2.0,1400-1459,0,,0,,,,,
9948,2025,1,1,11,6,1/11/2025,AA,1052,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1305,1305.0,0.0,0.0,0.0,0.0,1300-1359,13.0,1318.0,1356.0,7.0,1415,1403.0,-12.0,0.0,0.0,-1.0,1400-1459,0,,0,,,,,
9949,2025,1,1,12,7,1/12/2025,AA,1052,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1305,1301.0,-4.0,0.0,0.0,-1.0,1300-1359,14.0,1315.0,1348.0,16.0,1415,1404.0,-11.0,0.0,0.0,-1.0,1400-1459,0,,0,,,,,
9950,2025,1,1,13,1,1/13/2025,AA,1052,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1305,1259.0,-6.0,0.0,0.0,-1.0,1300-1359,25.0,1324.0,1403.0,8.0,1415,1411.0,-4.0,0.0,0.0,-1.0,1400-1459,0,,0,,,,,
9951,2025,1,1,14,2,1/14/2025,AA,1052,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1305,1300.0,-5.0,0.0,0.0,-1.0,1300-1359,17.0,1317.0,1358.0,9.0,1415,1407.0,-8.0,0.0,0.0,-1.0,1400-1459,0,,0,,,,,
9952,2025,1,1,15,3,1/15/2025,AA,1052,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1305,1301.0,-4.0,0.0,0.0,-1.0,1300-1359,21.0,1322.0,1355.0,10.0,1415,1405.0,-10.0,0.0,0.0,-1.0,1400-1459,0,,0,,,,,
9953,2025,1,1,16,4,1/16/2025,AA,1052,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1305,1341.0,36.0,36.0,1.0,2.0,1300-1359,26.0,1407.0,1458.0,7.0,1415,1505.0,50.0,50.0,1.0,3.0,1400-1459,0,,0,36.0,0.0,14.0,0.0,0.0
9954,2025,1,1,17,5,1/17/2025,AA,1052,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1305,1325.0,20.0,20.0,1.0,1.0,1300-1359,34.0,1359.0,1432.0,12.0,1415,1444.0,29.0,29.0,1.0,1.0,1400-1459,0,,0,14.0,0.0,9.0,0.0,6.0
9955,2025,1,1,18,6,1/18/2025,AA,1052,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1305,1256.0,-9.0,0.0,0.0,-1.0,1300-1359,16.0,1312.0,1342.0,8.0,1415,1350.0,-25.0,0.0,0.0,-2.0,1400-1459,0,,0,,,,,
9956,2025,1,1,19,7,1/19/2025,AA,1052,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1305,1303.0,-2.0,0.0,0.0,-1.0,1300-1359,25.0,1328.0,1402.0,16.0,1415,1418.0,3.0,3.0,0.0,0.0,1400-1459,0,,0,,,,,
9957,2025,1,1,20,1,1/20/2025,AA,1052,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1305,1415.0,70.0,70.0,1.0,4.0,1300-1359,13.0,1428.0,1502.0,7.0,1415,1509.0,54.0,54.0,1.0,3.0,1400-1459,0,,0,1.0,0.0,0.0,0.0,53.0
9958,2025,1,1,21,2,1/21/2025,AA,1052,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1305,1310.0,5.0,5.0,0.0,0.0,1300-1359,12.0,1322.0,1355.0,9.0,1415,1404.0,-11.0,0.0,0.0,-1.0,1400-1459,0,,0,,,,,
9959,2025,1,1,22,3,1/22/2025,AA,1052,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1305,1303.0,-2.0,0.0,0.0,-1.0,1300-1359,13.0,1316.0,1345.0,10.0,1415,1355.0,-20.0,0.0,0.0,-2.0,1400-1459,0,,0,,,,,
9960,2025,1,1,23,4,1/23/2025,AA,1052,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1305,1300.0,-5.0,0.0,0.0,-1.0,1300-1359,14.0,1314.0,1345.0,10.0,1415,1355.0,-20.0,0.0,0.0,-2.0,1400-1459,0,,0,,,,,
9961,2025,1,1,24,5,1/24/2025,AA,1052,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1305,1302.0,-3.0,0.0,0.0,-1.0,1300-1359,16.0,1318.0,1348.0,9.0,1415,1357.0,-18.0,0.0,0.0,-2.0,1400-1459,0,,0,,,,,
9962,2025,1,1,25,6,1/25/2025,AA,1052,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1305,1257.0,-8.0,0.0,0.0,-1.0,1300-1359,11.0,1308.0,1348.0,8.0,1415,1356.0,-19.0,0.0,0.0,-2.0,1400-1459,0,,0,,,,,
9963,2025,1,1,26,7,1/26/2025,AA,1052,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1305,1335.0,30.0,30.0,1.0,2.0,1300-1359,15.0,1350.0,1424.0,10.0,1415,1434.0,19.0,19.0,1.0,1.0,1400-1459,0,,0,19.0,0.0,0.0,0.0,0.0
9964,2025,1,1,27,1,1/27/2025,AA,1052,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1305,1301.0,-4.0,0.0,0.0,-1.0,1300-1359,14.0,1315.0,1351.0,9.0,1415,1400.0,-15.0,0.0,0.0,-1.0,1400-1459,0,,0,,,,,
9965,2025,1,1,28,2,1/28/2025,AA,1052,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1305,1255.0,-10.0,0.0,0.0,-1.0,1300-1359,13.0,1308.0,1341.0,9.0,1415,1350.0,-25.0,0.0,0.0,-2.0,1400-1459,0,,0,,,,,
9966,2025,1,1,29,3,1/29/2025,AA,1052,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1305,1259.0,-6.0,0.0,0.0,-1.0,1300-1359,15.0,1314.0,1352.0,11.0,1415,1403.0,-12.0,0.0,0.0,-1.0,1400-1459,0,,0,,,,,
9967,2025,1,1,30,4,1/30/2025,AA,1052,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1305,1301.0,-4.0,0.0,0.0,-1.0,1300-1359,17.0,1318.0,1357.0,10.0,1415,1407.0,-8.0,0.0,0.0,-1.0,1400-1459,0,,0,,,,,
9968,2025,1,1,31,5,1/31/2025,AA,1052,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,13930,1393008,30977,ORD,"Chicago, IL",Illinois,1305,1259.0,-6.0,0.0,0.0,-1.0,1300-1359,15.0,1314.0,1354.0,22.0,1415,1416.0,1.0,1.0,0.0,0.0,1400-1459,0,,0,,,,,
10186,2025,1,1,20,1,1/20/2025,AA,1112,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,10397,1039707,30397,ATL,"Atlanta, GA",Georgia,2020,2031.0,11.0,11.0,0.0,0.0,2000-2059,18.0,2049.0,2132.0,8.0,2138,2140.0,2.0,2.0,0.0,0.0,2100-2159,0,,0,,,,,
10237,2025,1,1,7,2,1/7/2025,AA,1141,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",Texas,2035,2026.0,-9.0,0.0,0.0,-1.0,2000-2059,15.0,2041.0,2210.0,8.0,2237,2218.0,-19.0,0.0,0.0,-2.0,2200-2259,0,,0,,,,,
10238,2025,1,1,8,3,1/8/2025,AA,1141,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",Texas,2035,,,,,,2000-2059,,,,,2237,,,,,,2200-2259,1,B,0,,,,,
10239,2025,1,1,9,4,1/9/2025,AA,1141,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",Texas,2035,,,,,,2000-2059,,,,,2237,,,,,,2200-2259,1,B,0,,,,,
10240,2025,1,1,10,5,1/10/2025,AA,1141,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",Texas,2035,,,,,,2000-2059,,,,,2237,,,,,,2200-2259,1,B,0,,,,,
10241,2025,1,1,11,6,1/11/2025,AA,1141,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",Texas,2035,2030.0,-5.0,0.0,0.0,-1.0,2000-2059,15.0,2045.0,2218.0,19.0,2237,2237.0,0.0,0.0,0.0,0.0,2200-2259,0,,0,,,,,
10242,2025,1,1,12,7,1/12/2025,AA,1141,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",Texas,2035,2038.0,3.0,3.0,0.0,0.0,2000-2059,20.0,2058.0,2237.0,5.0,2237,2242.0,5.0,5.0,0.0,0.0,2200-2259,0,,0,,,,,
10243,2025,1,1,13,1,1/13/2025,AA,1141,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",Texas,2035,2033.0,-2.0,0.0,0.0,-1.0,2000-2059,15.0,2048.0,2224.0,7.0,2237,2231.0,-6.0,0.0,0.0,-1.0,2200-2259,0,,0,,,,,
10244,2025,1,1,14,2,1/14/2025,AA,1141,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",Texas,2035,2030.0,-5.0,0.0,0.0,-1.0,2000-2059,19.0,2049.0,2229.0,7.0,2237,2236.0,-1.0,0.0,0.0,-1.0,2200-2259,0,,0,,,,,
10245,2025,1,1,15,3,1/15/2025,AA,1141,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",Texas,2035,2024.0,-11.0,0.0,0.0,-1.0,2000-2059,17.0,2041.0,2214.0,5.0,2237,2219.0,-18.0,0.0,0.0,-2.0,2200-2259,0,,0,,,,,
10246,2025,1,1,16,4,1/16/2025,AA,1141,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",Texas,2035,2032.0,-3.0,0.0,0.0,-1.0,2000-2059,15.0,2047.0,2205.0,5.0,2237,2210.0,-27.0,0.0,0.0,-2.0,2200-2259,0,,0,,,,,
10247,2025,1,1,17,5,1/17/2025,AA,1141,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",Texas,2035,2035.0,0.0,0.0,0.0,0.0,2000-2059,18.0,2053.0,2222.0,8.0,2237,2230.0,-7.0,0.0,0.0,-1.0,2200-2259,0,,0,,,,,
10248,2025,1,1,18,6,1/18/2025,AA,1141,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",Texas,2035,2028.0,-7.0,0.0,0.0,-1.0,2000-2059,26.0,2054.0,2231.0,6.0,2237,2237.0,0.0,0.0,0.0,0.0,2200-2259,0,,0,,,,,
10249,2025,1,1,19,7,1/19/2025,AA,1141,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",Texas,2035,2033.0,-2.0,0.0,0.0,-1.0,2000-2059,15.0,2048.0,2220.0,7.0,2237,2227.0,-10.0,0.0,0.0,-1.0,2200-2259,0,,0,,,,,
10250,2025,1,1,20,1,1/20/2025,AA,1141,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",Texas,2035,2034.0,-1.0,0.0,0.0,-1.0,2000-2059,22.0,2056.0,2231.0,9.0,2237,2240.0,3.0,3.0,0.0,0.0,2200-2259,0,,0,,,,,
10251,2025,1,1,21,2,1/21/2025,AA,1141,11057,1105703,31057,CLT,"Charlotte, NC",North Carolina,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",Texas,2035,2030.0,-5.0,0.0,0.0,-1.0,2000-2059,80.0,2150.0,2313.0,4.0,2237,2317.0,40.0,40.0,1.0,2.0,2200-2259,0,,0,0.0,0.0,40.0,0.0,0.0
